Name; IDay; IHour; IMinute; IDate; FDay; FHour; FMinute; FDate; Movie; Alocated Hour; Was Alocated; Alocated Room
Client98;0;17;25;1045;0;20;28;1228;Star Wars;1117;sim;Room3
Client96;4;14;54;6654;4;21;36;7056;Star Wars;6840;sim;Room3
Client97;1;16;55;2455;1;21;59;2759;Star Wars;2560;sim;Room3
Client93;0;20;2;1202;0;21;28;1288;Star Wars;1202;sim;Room0
Client114;0;14;7;847;0;19;3;1143;Star Wars;1117;sim;Room3
Client92;0;18;3;1083;0;21;17;1277;Star Wars;1117;sim;Room3
Client115;4;16;52;6772;4;20;7;6967;Star Wars;6840;sim;Room3
Client116;0;18;12;1092;0;21;56;1316;Star Wars;1117;sim;Room3
Client117;1;16;25;2425;1;21;14;2714;Star Wars;2560;sim;Room3
Client118;0;18;37;1117;0;21;52;1312;Star Wars;1117;sim;Room3
Client119;3;15;42;5262;3;19;33;5493;Star Wars;5487;sim;Room3
Client120;5;18;1;8281;5;21;58;8518;Star Wars;8372;sim;Room2
Client122;3;16;5;5285;3;20;40;5560;Star Wars;5487;sim;Room3
Client123;5;19;57;8397;5;22;51;8571;Star Wars;8476;sim;Room1
Client125;5;17;16;8236;5;21;1;8461;Star Wars;8260;sim;Room3
Client124;4;15;52;6712;4;20;18;6978;Star Wars;6840;sim;Room3
Client126;3;15;25;5245;3;20;37;5557;Star Wars;5487;sim;Room3
Client127;2;18;55;4015;2;22;39;4239;Star Wars;4069;sim;Room1
Client128;5;16;27;8187;5;19;26;8366;Star Wars;8260;sim;Room3
Client129;4;18;42;6882;4;19;44;6944;Star Wars;6912;sim;Room1
Client130;0;15;45;945;0;21;39;1299;Star Wars;1117;sim;Room3
Client132;5;14;18;8058;5;21;33;8493;Star Wars;8260;sim;Room3
Client131;6;16;59;9659;6;20;56;9896;Star Wars;9753;sim;Room3
Client133;3;17;22;5362;3;22;45;5685;Star Wars;5487;sim;Room3
Client121;2;19;22;4042;2;22;2;4202;Star Wars;4069;sim;Room1
Client134;4;18;13;6853;4;20;48;7008;Star Wars;6998;sim;Room1
Client135;2;15;52;3832;2;19;28;4048;Star Wars;3973;sim;Room3
Client136;1;21;22;2722;1;21;57;2757;Star Wars;2722;sim;Room0
Client137;4;18;7;6847;4;22;13;7093;Star Wars;6998;sim;Room1
Client140;6;16;21;9621;6;21;24;9924;Star Wars;9753;sim;Room3
Client141;6;17;41;9701;6;21;52;9952;Star Wars;9753;sim;Room3
Client142;4;14;3;6603;4;20;7;6967;Star Wars;6840;sim;Room3
Client143;4;16;45;6765;4;20;50;7010;Star Wars;6840;sim;Room3
Client144;0;16;48;1008;0;21;18;1278;Star Wars;1117;sim;Room3
Client146;6;18;58;9778;6;22;26;9986;Star Wars;9874;sim;Room1
Client149;6;18;59;9779;6;21;58;9958;Star Wars;9874;sim;Room1
Client148;6;15;37;9577;6;20;36;9876;Star Wars;9753;sim;Room3
Client150;4;14;41;6641;4;20;43;7003;Star Wars;6840;sim;Room3
Client151;5;17;11;8231;5;21;3;8463;Star Wars;8260;sim;Room3
Client152;6;17;1;9661;6;21;42;9942;Star Wars;9753;sim;Room3
Client153;6;17;31;9691;6;20;53;9893;Star Wars;9753;sim;Room3
Client154;3;18;47;5447;3;22;37;5677;Star Wars;5487;sim;Room3
Client158;4;16;12;6732;4;21;1;7021;Star Wars;6840;sim;Room3
Client156;5;15;44;8144;5;21;21;8481;Star Wars;8260;sim;Room3
Client157;4;17;18;6798;4;21;15;7035;Star Wars;6840;sim;Room3
Client159;4;16;19;6739;4;20;54;7014;Star Wars;6840;sim;Room3
Client155;0;15;44;944;0;20;10;1210;Star Wars;1117;sim;Room3
Client139;4;17;41;6821;4;20;35;6995;Star Wars;6840;sim;Room3
Client138;6;20;4;9844;6;21;59;9959;Star Wars;9874;sim;Room1
Client145;4;18;42;6882;4;22;27;7107;Star Wars;6998;sim;Room1
Client147;3;16;58;5338;3;18;11;5411;Star Wars;5338;sim;Room0
Client160;6;21;9;9909;6;22;8;9968;Star Wars;9909;sim;Room2
Client161;1;14;45;2325;1;19;46;2626;Star Wars;2560;sim;Room3
Client162;1;18;36;2556;1;22;34;2794;Star Wars;2560;sim;Room3
Client163;6;16;40;9640;6;20;33;9873;Star Wars;9753;sim;Room3
Client164;5;18;8;8288;5;22;34;8554;Star Wars;8372;sim;Room2
Client165;5;15;59;8159;5;20;11;8411;Star Wars;8260;sim;Room3
Client166;6;15;34;9574;6;22;27;9987;Star Wars;9753;sim;Room3
Client167;5;18;49;8329;5;21;47;8507;Star Wars;8372;sim;Room2
Client168;5;17;40;8260;5;20;56;8456;Star Wars;8260;sim;Room3
Client169;2;15;51;3831;2;19;49;4069;Star Wars;3973;sim;Room3
Client170;6;20;51;9891;6;20;57;9897;Star Wars;9891;sim;Room0
Client171;0;17;16;1036;0;20;10;1210;Star Wars;1117;sim;Room3
Client172;5;20;48;8448;5;23;59;8639;Star Wars;8476;sim;Room1
Client173;4;17;49;6829;4;20;55;7015;Star Wars;6840;sim;Room3
Client174;3;17;9;5349;3;21;45;5625;Star Wars;5487;sim;Room3
Client175;3;16;15;5295;3;20;24;5544;Star Wars;5487;sim;Room3
Client176;5;16;46;8206;5;19;48;8388;Star Wars;8260;sim;Room3
Client177;5;16;57;8217;5;21;25;8485;Star Wars;8260;sim;Room3
Client178;3;14;26;5186;3;20;18;5538;Star Wars;5487;sim;Room3
Client179;4;17;5;6785;4;21;6;7026;Star Wars;6840;sim;Room3
Client180;2;17;32;3932;2;20;16;4096;Star Wars;3973;sim;Room3
Client181;5;14;40;8080;5;19;52;8392;Star Wars;8260;sim;Room3
Client182;3;16;18;5298;3;21;22;5602;Star Wars;5487;sim;Room3
Client183;1;18;32;2552;1;19;15;2595;Star Wars;2560;sim;Room3
Client184;6;17;8;9668;6;21;41;9941;Star Wars;9753;sim;Room3
Client185;4;19;37;6937;4;21;43;7063;Star Wars;6998;sim;Room1
Client189;6;17;50;9710;6;20;44;9884;Star Wars;9753;sim;Room3
Client187;4;17;54;6834;4;22;20;7100;Star Wars;6840;sim;Room3
Client188;0;15;36;936;0;21;6;1266;Star Wars;1117;sim;Room3
Client190;4;15;22;6682;4;22;21;7101;Star Wars;6840;sim;Room3
Client186;2;17;32;3932;2;22;13;4213;Star Wars;3973;sim;Room3
Client191;5;15;33;8133;5;20;2;8402;Star Wars;8260;sim;Room3
Client192;1;16;45;2445;1;21;25;2725;Star Wars;2560;sim;Room3
Client193;4;15;51;6711;4;19;44;6944;Star Wars;6840;sim;Room3
Client194;6;15;40;9580;6;19;56;9836;Star Wars;9753;sim;Room3
Client196;4;18;0;6840;4;20;22;6982;Star Wars;6840;sim;Room3
Client197;2;17;10;3910;2;20;44;4124;Star Wars;3973;sim;Room3
Client200;0;16;29;989;0;20;46;1246;Star Wars;1117;sim;Room3
Client199;1;18;25;2545;1;22;13;2773;Star Wars;2560;sim;Room3
Client201;6;16;9;9609;6;20;59;9899;Star Wars;9753;sim;Room3
Client202;2;18;13;3973;2;20;48;4128;Star Wars;3973;sim;Room3
Client203;5;17;38;8258;5;20;29;8429;Star Wars;8260;sim;Room3
Client205;5;15;19;8119;5;19;40;8380;Star Wars;8260;sim;Room3
Client206;3;14;15;5175;3;20;17;5537;Star Wars;5487;sim;Room3
Client208;3;15;52;5272;3;20;35;5555;Star Wars;5487;sim;Room3
Client210;1;18;16;2536;1;20;34;2674;Star Wars;2560;sim;Room3
Client211;4;16;44;6764;4;20;46;7006;Star Wars;6840;sim;Room3
Client213;6;19;4;9784;6;21;51;9951;Star Wars;9874;sim;Room1
Client212;6;16;50;9650;6;20;14;9854;Star Wars;9753;sim;Room3
Client195;0;16;51;1011;0;19;39;1179;Star Wars;1117;sim;Room3
Client198;1;17;25;2485;1;20;46;2686;Star Wars;2560;sim;Room3
Client204;1;15;8;2348;1;19;50;2630;Star Wars;2560;sim;Room3
Client207;5;16;0;8160;5;19;38;8378;Star Wars;8260;sim;Room3
Client209;0;17;13;1033;0;22;6;1326;Star Wars;1117;sim;Room3
Client214;5;21;16;8476;5;23;48;8628;Star Wars;8476;sim;Room1
Client217;4;21;37;7057;4;23;7;7147;Star Wars;7057;sim;Room0
Client216;0;16;56;1016;0;22;43;1363;Star Wars;1117;sim;Room3
Client215;0;16;54;1014;0;22;32;1352;Star Wars;1117;sim;Room3
Client219;5;17;59;8279;5;21;37;8497;Star Wars;8372;sim;Room2
Client218;0;18;35;1115;0;22;45;1365;Star Wars;1117;sim;Room3
Client220;0;18;45;1125;0;22;55;1375;Star Wars;1199;sim;Room1
Client221;4;14;37;6637;4;19;34;6934;Star Wars;6840;sim;Room3
Client222;6;13;49;9469;6;18;26;9746;Star Wars;9469;sim;Room0
Client223;1;17;12;2472;1;20;49;2689;Star Wars;2560;sim;Room3
Client224;3;18;10;5410;3;21;35;5615;Star Wars;5487;sim;Room3
Client237;1;15;48;2388;1;21;17;2717;Star Wars;2560;sim;Room3
Client238;4;19;12;6912;4;22;59;7139;Star Wars;6998;sim;Room1
Client226;5;16;35;8195;5;21;1;8461;Star Wars;8260;sim;Room3
Client236;4;17;58;6838;4;21;42;7062;Star Wars;6840;sim;Room3
Client230;3;17;19;5359;3;22;9;5649;Star Wars;5487;sim;Room3
Client233;2;17;34;3934;2;20;51;4131;Star Wars;3973;sim;Room3
Client234;6;17;35;9695;6;21;22;9922;Star Wars;9753;sim;Room3
Client235;6;16;28;9628;6;21;0;9900;Star Wars;9753;sim;Room3
Client232;1;16;36;2436;1;21;44;2744;Star Wars;2560;sim;Room3
Client231;2;16;15;3855;2;19;56;4076;Star Wars;3973;sim;Room3
Client229;0;17;47;1067;0;21;26;1286;Star Wars;1117;sim;Room3
Client228;1;17;16;2476;1;22;16;2776;Star Wars;2560;sim;Room3
Client225;3;16;21;5301;3;20;40;5560;Star Wars;5487;sim;Room3
Client227;5;18;1;8281;5;22;43;8563;Star Wars;8372;sim;Room2
Client249;3;19;58;5518;3;23;1;5701;Star Wars;5580;sim;Room1
Client250;5;13;10;7990;5;20;0;8400;Star Wars;8260;sim;Room3
Client248;3;17;25;5365;3;20;25;5545;Star Wars;5487;sim;Room3
Client239;5;20;20;8420;5;22;34;8554;Star Wars;8476;sim;Room1
Client241;4;9;7;6307;4;19;57;6957;Star Wars;6840;sim;Room3
Client240;5;16;16;8176;5;20;15;8415;Star Wars;8260;sim;Room3
Client242;3;17;14;5354;3;20;26;5546;Star Wars;5487;sim;Room3
Client247;6;17;14;9674;6;21;58;9958;Star Wars;9753;sim;Room3
Client244;5;13;47;8027;5;19;40;8380;Star Wars;8260;sim;Room3
Client243;6;18;26;9746;6;19;45;9825;Star Wars;9753;sim;Room3
Client246;0;14;19;859;0;18;47;1127;Star Wars;1117;sim;Room3
Client245;3;15;40;5260;3;20;47;5567;Star Wars;5487;sim;Room3
Client251;1;15;42;2382;1;20;56;2696;Star Wars;2560;sim;Room3
Client262;5;17;6;8226;5;21;39;8499;Star Wars;8260;sim;Room3
Client255;6;17;42;9702;6;21;36;9936;Star Wars;9753;sim;Room3
Client263;5;17;0;8220;5;19;6;8346;Star Wars;8260;sim;Room3
Client261;6;15;50;9590;6;20;37;9877;Star Wars;9753;sim;Room3
Client260;1;19;18;2598;1;22;23;2783;Star Wars;2659;sim;Room1
Client259;5;16;27;8187;5;21;5;8465;Star Wars;8260;sim;Room3
Client252;5;18;14;8294;5;22;44;8564;Star Wars;8372;sim;Room2
Client254;5;17;49;8269;5;20;5;8405;Star Wars;8372;sim;Room2
Client265;6;17;49;9709;6;21;47;9947;Star Wars;9753;sim;Room3
Client253;5;11;57;7917;5;18;6;8286;Star Wars;8260;sim;Room3
Client267;4;13;59;6599;4;18;44;6884;Star Wars;6840;sim;Room3
Client264;5;10;24;7824;5;21;51;8511;Star Wars;8260;sim;Room3
Client256;4;17;30;6810;4;21;5;7025;Star Wars;6840;sim;Room3
Client266;2;14;32;3752;2;19;12;4032;Star Wars;3973;sim;Room3
Client257;3;19;27;5487;3;22;9;5649;Star Wars;5487;sim;Room3
Client258;3;19;19;5479;3;21;11;5591;Star Wars;5487;sim;Room3
Client268;3;18;3;5403;3;20;58;5578;Star Wars;5487;sim;Room3
Client269;6;16;10;9610;6;20;36;9876;Star Wars;9753;sim;Room3
Client270;5;17;20;8240;5;21;9;8469;Star Wars;8260;sim;Room3
Client271;1;16;21;2421;1;20;10;2650;Star Wars;2560;sim;Room3
Client272;3;19;10;5470;3;22;44;5684;Star Wars;5487;sim;Room3
Client273;3;14;21;5181;3;19;54;5514;Star Wars;5487;sim;Room3
Client274;4;14;38;6638;4;20;40;7000;Star Wars;6840;sim;Room3
Client275;6;15;29;9569;6;20;43;9883;Star Wars;9753;sim;Room3
Client276;5;11;52;7912;5;19;21;8361;Star Wars;8260;sim;Room3
Client277;6;18;47;9767;6;23;10;10030;Star Wars;9874;sim;Room1
Client278;3;17;22;5362;3;21;14;5594;Star Wars;5487;sim;Room3
Client279;3;15;28;5248;3;21;16;5596;Star Wars;5487;sim;Room3
Client281;2;20;32;4112;2;21;38;4178;Star Wars;4112;sim;Room0
Client282;0;19;59;1199;0;23;11;1391;Star Wars;1199;sim;Room1
Client284;1;17;22;2482;1;20;41;2681;Star Wars;2560;sim;Room3
Client283;5;18;31;8311;5;22;13;8533;Star Wars;8372;sim;Room2
Client280;5;17;29;8249;5;20;26;8426;Star Wars;8260;sim;Room3
Client285;6;18;23;9743;6;22;1;9961;Star Wars;9753;sim;Room3
Client287;4;15;27;6687;4;18;46;6886;Star Wars;6840;sim;Room3
Client288;5;13;54;8034;5;20;21;8421;Star Wars;8260;sim;Room3
Client289;5;18;19;8299;5;21;25;8485;Star Wars;8372;sim;Room2
Client291;2;16;31;3871;2;20;54;4134;Star Wars;3973;sim;Room3
Client290;4;15;50;6710;4;21;45;7065;Star Wars;6840;sim;Room3
Client292;5;17;15;8235;5;21;53;8513;Star Wars;8260;sim;Room3
Client293;2;14;18;3738;2;19;4;4024;Star Wars;3973;sim;Room3
Client294;1;11;46;2146;1;18;44;2564;Star Wars;2560;sim;Room3
Client295;0;16;38;998;0;20;29;1229;Star Wars;1117;sim;Room3
Client297;4;17;42;6822;4;20;43;7003;Star Wars;6840;sim;Room3
Client298;3;16;1;5281;3;19;45;5505;Star Wars;5487;sim;Room3
Client299;4;16;42;6762;4;20;57;7017;Star Wars;6840;sim;Room3
Client300;4;19;24;6924;4;21;38;7058;Fim Da Inocencia;;nao;
Client286;5;18;14;8294;5;20;42;8442;Star Wars;8372;sim;Room2
Client301;6;15;10;9550;6;19;18;9798;Fim Da Inocencia;9636;sim;Room3
Client302;6;15;41;9581;6;20;25;9865;Fim Da Inocencia;9636;sim;Room3
Client303;2;17;32;3932;2;20;47;4127;Fim Da Inocencia;4052;sim;Room2
Client304;3;15;52;5272;3;19;51;5511;Fim Da Inocencia;5484;sim;Room2
Client305;4;18;50;6890;4;22;39;7119;Fim Da Inocencia;7077;sim;Room1
Client306;4;17;9;6789;4;21;24;7044;Fim Da Inocencia;;nao;
Client307;0;15;46;946;0;20;41;1241;Fim Da Inocencia;1017;sim;Room2
Client312;4;17;14;6794;4;21;50;7070;Fim Da Inocencia;;nao;
Client309;4;16;50;6770;4;20;4;6964;Fim Da Inocencia;;nao;
Client296;5;18;15;8295;5;21;50;8510;Star Wars;8372;sim;Room2
Client313;1;16;35;2435;1;19;36;2616;Fim Da Inocencia;2451;sim;Room3
Client311;1;19;2;2582;1;20;48;2688;Fim Da Inocencia;;nao;
Client308;4;17;43;6823;4;21;44;7064;Fim Da Inocencia;;nao;
Client310;4;16;24;6744;4;20;38;6998;Fim Da Inocencia;;nao;
Client317;1;16;34;2434;1;20;44;2684;Fim Da Inocencia;2451;sim;Room3
Client315;5;16;45;8205;5;20;37;8437;Fim Da Inocencia;;nao;
Client316;6;17;11;9671;6;20;53;9893;Fim Da Inocencia;;nao;
Client314;6;16;21;9621;6;20;9;9849;Fim Da Inocencia;9636;sim;Room3
Client318;6;21;21;9921;6;23;43;10063;Fim Da Inocencia;9981;sim;Room2
Client319;6;18;21;9741;6;20;21;9861;Fim Da Inocencia;;nao;
Client320;6;19;21;9801;6;20;56;9896;Fim Da Inocencia;;nao;
Client321;4;18;51;6891;4;23;21;7161;Fim Da Inocencia;7077;sim;Room1
Client322;5;20;10;8410;5;23;10;8590;Fim Da Inocencia;8486;sim;Room2
Client323;4;17;40;6820;4;22;19;7099;Fim Da Inocencia;7077;sim;Room1
Client324;6;16;32;9632;6;20;41;9881;Fim Da Inocencia;9636;sim;Room3
Client325;2;17;37;3937;2;22;40;4240;Fim Da Inocencia;4052;sim;Room2
Client326;2;18;30;3990;3;0;13;4333;Fim Da Inocencia;4052;sim;Room2
Client327;5;18;9;8289;5;20;48;8448;Fim Da Inocencia;;nao;
Client328;5;16;16;8176;5;20;13;8413;Fim Da Inocencia;;nao;
Client329;3;16;18;5298;3;20;49;5569;Fim Da Inocencia;5484;sim;Room2
Client330;4;16;53;6773;4;20;2;6962;Fim Da Inocencia;;nao;
Client331;1;9;25;2005;1;20;56;2696;Fim Da Inocencia;2451;sim;Room3
Client332;2;14;25;3745;2;19;38;4058;Fim Da Inocencia;3929;sim;Room2
Client333;2;17;48;3948;2;19;58;4078;Fim Da Inocencia;4052;sim;Room2
Client334;4;16;15;6735;4;19;57;6957;Fim Da Inocencia;6735;sim;Room3
Client335;6;15;48;9588;6;20;16;9856;Fim Da Inocencia;9636;sim;Room3
Client336;1;17;21;2481;1;20;13;2653;Fim Da Inocencia;;nao;
Client337;5;7;10;7630;5;21;13;8473;Fim Da Inocencia;8142;sim;Room3
Client338;6;16;35;9635;6;19;34;9814;Fim Da Inocencia;9636;sim;Room3
Client339;3;19;9;5469;3;22;38;5678;Fim Da Inocencia;5484;sim;Room2
Client340;5;16;19;8179;5;20;53;8453;Fim Da Inocencia;;nao;
Client341;6;13;36;9456;6;21;2;9902;Fim Da Inocencia;9636;sim;Room3
Client342;3;16;57;5337;3;20;24;5544;Fim Da Inocencia;5484;sim;Room2
Client343;4;17;50;6830;4;21;40;7060;Fim Da Inocencia;;nao;
Client344;6;17;27;9687;6;21;48;9948;Fim Da Inocencia;;nao;
Client345;3;17;10;5350;3;20;31;5551;Fim Da Inocencia;5484;sim;Room2
Client346;4;19;9;6909;4;23;22;7162;Fim Da Inocencia;7077;sim;Room1
Client347;3;16;43;5323;3;19;30;5490;Fim Da Inocencia;5484;sim;Room2
Client350;3;16;22;5302;3;21;27;5607;Fim Da Inocencia;5484;sim;Room2
Client348;5;16;14;8174;5;19;52;8392;Fim Da Inocencia;;nao;
Client351;0;17;12;1032;0;21;38;1298;Fim Da Inocencia;;nao;
Client353;5;15;42;8142;5;19;47;8387;Fim Da Inocencia;8142;sim;Room3
Client352;6;16;31;9631;6;20;25;9865;Fim Da Inocencia;9636;sim;Room3
Client355;5;18;2;8282;5;20;42;8442;Fim Da Inocencia;;nao;
Client354;4;21;10;7030;5;0;9;7209;Fim Da Inocencia;7077;sim;Room1
Client356;6;15;58;9598;6;19;44;9824;Fim Da Inocencia;9636;sim;Room3
Client357;6;19;52;9832;6;21;45;9945;Fim Da Inocencia;;nao;
Client358;0;16;2;962;0;19;45;1185;Fim Da Inocencia;1017;sim;Room2
Client359;5;16;23;8183;5;20;16;8416;Fim Da Inocencia;;nao;
Client360;4;18;25;6865;4;22;19;7099;Fim Da Inocencia;7077;sim;Room1
Client361;1;14;46;2326;1;21;17;2717;Fim Da Inocencia;2451;sim;Room3
Client362;3;13;56;5156;3;22;7;5647;Fim Da Inocencia;5484;sim;Room2
Client363;6;16;36;9636;6;19;59;9839;Fim Da Inocencia;9636;sim;Room3
Client364;5;17;46;8266;5;21;28;8488;Fim Da Inocencia;8486;sim;Room2
Client365;4;16;0;6720;4;21;21;7041;Fim Da Inocencia;6735;sim;Room3
Client366;3;17;30;5370;3;20;46;5566;Fim Da Inocencia;5484;sim;Room2
Client367;3;17;35;5375;3;21;12;5592;Fim Da Inocencia;5484;sim;Room2
Client368;1;16;13;2413;1;20;57;2697;Fim Da Inocencia;2451;sim;Room3
Client369;6;18;0;9720;6;22;5;9965;Fim Da Inocencia;;nao;
Client370;0;17;3;1023;0;20;8;1208;Fim Da Inocencia;;nao;
Client371;4;17;23;6803;4;20;7;6967;Fim Da Inocencia;;nao;
Client372;6;15;52;9592;6;21;4;9904;Fim Da Inocencia;9636;sim;Room3
Client373;5;16;13;8173;5;20;59;8459;Fim Da Inocencia;;nao;
Client375;2;16;23;3863;2;19;19;4039;Fim Da Inocencia;3929;sim;Room2
Client376;2;15;54;3834;2;20;43;4123;Fim Da Inocencia;3929;sim;Room2
Client349;3;16;47;5327;3;22;18;5658;Fim Da Inocencia;5484;sim;Room2
Client374;5;13;54;8034;5;20;47;8447;Fim Da Inocencia;8142;sim;Room3
Client377;5;16;1;8161;5;21;15;8475;Fim Da Inocencia;;nao;
Client378;3;15;45;5265;3;20;34;5554;Fim Da Inocencia;5484;sim;Room2
Client379;4;6;14;6134;4;21;35;7055;Fim Da Inocencia;6735;sim;Room3
Client380;1;16;48;2448;1;21;41;2741;Fim Da Inocencia;2451;sim;Room3
Client381;4;13;36;6576;4;19;12;6912;Fim Da Inocencia;6735;sim;Room3
Client382;4;18;2;6842;4;21;40;7060;Fim Da Inocencia;;nao;
Client383;6;17;40;9700;6;22;53;10013;Fim Da Inocencia;9981;sim;Room2
Client384;1;17;42;2502;1;20;53;2693;Fim Da Inocencia;;nao;
Client385;4;16;13;6733;4;20;28;6988;Fim Da Inocencia;6735;sim;Room3
Client386;1;13;56;2276;1;18;58;2578;Fim Da Inocencia;2451;sim;Room3
Client388;0;17;12;1032;0;20;40;1240;Fim Da Inocencia;;nao;
Client387;6;12;34;9394;6;23;18;10038;Fim Da Inocencia;9636;sim;Room3
Client389;6;15;57;9597;6;20;19;9859;Fim Da Inocencia;9636;sim;Room3
Client390;4;17;51;6831;4;21;5;7025;Fim Da Inocencia;;nao;
Client391;5;18;3;8283;5;22;36;8556;Fim Da Inocencia;8486;sim;Room2
Client392;4;16;48;6768;4;21;40;7060;Fim Da Inocencia;;nao;
Client393;1;10;27;2067;1;18;59;2579;Fim Da Inocencia;2451;sim;Room3
Client402;4;14;26;6626;4;18;20;6860;Fim Da Inocencia;6735;sim;Room3
Client404;5;18;5;8285;5;22;7;8527;Fim Da Inocencia;8486;sim;Room2
Client408;4;16;3;6723;4;20;35;6995;Fim Da Inocencia;6735;sim;Room3
Client416;5;15;58;8158;5;21;27;8487;Fim Da Inocencia;8486;sim;Room2
Client395;1;17;24;2484;1;21;36;2736;Fim Da Inocencia;2734;sim;Room1
Client423;4;18;9;6849;4;21;57;7077;Fim Da Inocencia;;nao;
Client418;1;17;52;2512;1;21;44;2744;Fim Da Inocencia;2734;sim;Room1
Client421;5;16;54;8214;5;20;29;8429;Fim Da Inocencia;;nao;
Client417;0;18;10;1090;0;20;34;1234;Fim Da Inocencia;;nao;
Client422;4;14;40;6640;4;17;59;6839;Fim Da Inocencia;6735;sim;Room3
Client414;5;12;43;7963;5;20;48;8448;Fim Da Inocencia;8142;sim;Room3
Client420;0;16;45;1005;0;20;24;1224;Fim Da Inocencia;1017;sim;Room2
Client415;5;17;14;8234;5;21;26;8486;Fim Da Inocencia;;nao;
Client419;6;17;1;9661;6;22;0;9960;Fim Da Inocencia;;nao;
Client412;6;17;8;9668;6;20;22;9862;Fim Da Inocencia;;nao;
Client411;0;18;22;1102;0;21;26;1286;Fim Da Inocencia;;nao;
Client413;6;14;46;9526;6;22;50;10010;Fim Da Inocencia;9636;sim;Room3
Client409;1;14;47;2327;1;19;30;2610;Fim Da Inocencia;2451;sim;Room3
Client406;2;16;56;3896;2;21;1;4141;Fim Da Inocencia;3929;sim;Room2
Client405;1;20;36;2676;2;0;29;2909;Fim Da Inocencia;2734;sim;Room1
Client403;5;15;41;8141;5;20;37;8437;Fim Da Inocencia;8142;sim;Room3
Client401;5;13;54;8034;5;19;39;8379;Fim Da Inocencia;8142;sim;Room3
Client399;6;16;31;9631;6;20;20;9860;Fim Da Inocencia;9636;sim;Room3
Client400;3;19;30;5490;3;21;45;5625;Fim Da Inocencia;5610;sim;Room2
Client398;0;17;26;1046;0;21;5;1265;Fim Da Inocencia;;nao;
Client396;0;14;54;894;0;20;51;1251;Fim Da Inocencia;1017;sim;Room2
Client397;2;16;18;3858;2;21;40;4180;Fim Da Inocencia;3929;sim;Room2
Client394;6;17;33;9693;6;20;57;9897;Fim Da Inocencia;;nao;
Client410;5;17;3;8223;5;21;44;8504;Fim Da Inocencia;8486;sim;Room2
Client407;6;13;54;9474;6;18;56;9776;Fim Da Inocencia;9636;sim;Room3
Client424;4;15;22;6682;4;19;18;6918;Fim Da Inocencia;6735;sim;Room3
Client425;4;14;15;6615;4;19;18;6918;Fim Da Inocencia;6735;sim;Room3
Client426;1;16;16;2416;1;20;21;2661;Fim Da Inocencia;2451;sim;Room3
Client427;2;17;28;3928;2;21;34;4174;Fim Da Inocencia;3929;sim;Room2
Client428;5;13;55;8035;5;18;55;8335;Fim Da Inocencia;8142;sim;Room3
Client429;0;18;24;1104;0;22;21;1341;Fim Da Inocencia;1328;sim;Room2
Client431;6;16;51;9651;6;20;14;9854;Fim Da Inocencia;;nao;
Client432;2;18;34;3994;2;20;7;4087;Fim Da Inocencia;4052;sim;Room2
Client430;2;14;49;3769;2;19;59;4079;Fim Da Inocencia;3929;sim;Room2
Client433;0;16;0;960;0;20;49;1249;Fim Da Inocencia;1017;sim;Room2
Client434;2;17;48;3948;2;21;43;4183;Fim Da Inocencia;4052;sim;Room2
Client435;4;16;17;6737;4;19;49;6949;Fim Da Inocencia;;nao;
Client436;5;16;32;8192;5;21;36;8496;Fim Da Inocencia;8486;sim;Room2
Client437;0;15;46;946;0;22;22;1342;Fim Da Inocencia;1017;sim;Room2
Client438;5;17;29;8249;5;20;4;8404;Fim Da Inocencia;;nao;
Client439;2;18;28;3988;2;20;31;4111;Fim Da Inocencia;4052;sim;Room2
Client440;1;16;15;2415;1;21;48;2748;Fim Da Inocencia;2451;sim;Room3
Client441;4;17;56;6836;4;21;16;7036;Fim Da Inocencia;;nao;
Client442;3;15;18;5238;3;18;24;5424;Fim Da Inocencia;5238;sim;Room1
Client443;6;18;6;9726;6;20;59;9899;Fim Da Inocencia;;nao;
Client444;6;15;43;9583;6;21;35;9935;Fim Da Inocencia;9636;sim;Room3
Client445;2;16;12;3852;2;20;0;4080;Fim Da Inocencia;3929;sim;Room2
Client446;2;16;25;3865;2;20;8;4088;Fim Da Inocencia;3929;sim;Room2
Client447;2;16;13;3853;2;20;8;4088;Fim Da Inocencia;3929;sim;Room2
Client448;0;14;33;873;0;19;51;1191;Fim Da Inocencia;1017;sim;Room2
Client449;4;15;11;6671;4;18;39;6879;Fim Da Inocencia;6735;sim;Room3
Client450;4;18;51;6891;4;23;1;7141;Fim Da Inocencia;7077;sim;Room1
Client451;4;17;43;6823;4;20;33;6993;Fim Da Inocencia;;nao;
Client452;1;14;56;2336;1;17;56;2516;Fim Da Inocencia;2451;sim;Room3
Client453;2;16;12;3852;2;20;33;4113;Fim Da Inocencia;3929;sim;Room2
Client454;6;15;32;9572;6;20;19;9859;Fim Da Inocencia;9636;sim;Room3
Client455;4;16;4;6724;4;22;5;7085;Fim Da Inocencia;6735;sim;Room3
Client456;6;15;28;9568;6;19;40;9820;Fim Da Inocencia;9636;sim;Room3
Client457;1;18;9;2529;1;21;34;2734;Fim Da Inocencia;;nao;
Client459;2;15;47;3827;2;20;33;4113;Fim Da Inocencia;3929;sim;Room2
Client458;5;11;10;7870;5;20;46;8446;Fim Da Inocencia;8142;sim;Room3
Client461;5;2;51;7371;5;20;19;8419;Fim Da Inocencia;8142;sim;Room3
